Src IP,Dst IP,Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.120.101.64,224.0.0.22,0,0,2,0,1,0,62,0,62,62,62,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,62,62,62,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62,62,0.0,0,0,0,0,0,0,1,62,0,0,0,0,0,62,0.0,0.0,0,0,0.0,0.0,0,0
10.120.102.13,224.0.0.22,0,0,2,0,1,0,54,0,54,54,54,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,1,54,0,0,0,0,0,54,0.0,0.0,0,0,0.0,0.0,0,0
10.120.113.9,239.255.255.250,63680,3702,17,3993067,3,0,2094,0,698,698,698,0.0,0,0,0.0,0.0,524.408932,0.751302,1996533.5,72435.311558,2047753,1945314,3993067,1996533.5,72435.311558,2047753,1945314,0,0.0,0.0,0,0,0,0,0,0,84,0,0.751302,0.0,698,698,698,0.0,0.0,0,0,0,0,0,0,0,0,0.0,698,698,0.0,0,0,0,0,0,0,3,2094,0,0,0,0,3,698,3993067,0.0,3993067,3993067,0.0,0.0,0,0
10.120.100.220,224.0.0.251,5353,5353,17,0,1,0,100,0,100,100,100,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,100,100,100,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100,100,0.0,0,0,0,0,0,0,1,100,0,0,0,0,1,100,0.0,0.0,0,0,0.0,0.0,0,0
fe80::1c1f:9b8d:8f42:7617,ff02::fb,5353,5353,17,0,1,0,120,0,120,120,120,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,120,120,120,0.0,0.0,0,0,0,0,0,0,0,0,0.0,120,120,0.0,0,0,0,0,0,0,1,120,0,0,0,0,1,120,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,51644,53,6,3012474,3,0,198,0,66,66,66,0.0,0,0,0.0,0.0,65.726708,0.995859,1506237,702520.486604,2002994,1009480,3012474,1506237,702520.486604,2002994,1009480,0,0.0,0.0,0,0,0,0,0,0,156,0,0.995859,0.0,66,66,66,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,3,198,0,0,65535,0,0,66,3012474,0.0,3012474,3012474,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60475,53,6,3013063,3,0,198,0,66,66,66,0.0,0,0,0.0,0.0,65.71386,0.995665,1506531.5,701105.565935,2002288,1010775,3013063,1506531.5,701105.565935,2002288,1010775,0,0.0,0.0,0,0,0,0,0,0,156,0,0.995665,0.0,66,66,66,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,3,198,0,0,65535,0,0,66,3013063,0.0,3013063,3013063,0.0,0.0,0,0
10.120.105.198,8.8.8.8,53415,53,17,0,1,0,80,0,80,80,80,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,80,80,80,0.0,0.0,0,0,0,0,0,0,0,0,0.0,80,80,0.0,0,0,0,0,0,0,1,80,0,0,0,0,1,80,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,53415,53,17,0,1,0,80,0,80,80,80,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,80,80,80,0.0,0.0,0,0,0,0,0,0,0,0,0.0,80,80,0.0,0,0,0,0,0,0,1,80,0,0,0,0,1,80,0.0,0.0,0,0,0.0,0.0,0,0
::,ff02::1:ff77:fe04,0,0,58,0,1,0,78,0,78,78,78,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,78,78,78,0.0,0.0,0,0,0,0,0,0,0,0,0.0,78,78,0.0,0,0,0,0,0,0,1,78,0,0,0,0,0,78,0.0,0.0,0,0,0.0,0.0,0,0
fe80::ccdd:c01:7f77:fe04,ff02::2,0,0,58,7987387,3,0,202,0,70,62,67.333333,4.618802,0,0,0.0,0.0,25.289873,0.375592,3993693.5,217.081782,3993847,3993540,7987387,3993693.5,217.081782,3993847,3993540,0,0.0,0.0,0,0,0,0,0,0,120,0,0.375592,0.0,62,70,67.333333,4.618802,21.333333,0,0,0,0,0,0,0,0,0.0,67.333333,67.333333,0.0,0,0,0,0,0,0,3,202,0,0,0,0,0,62,7987387,0.0,7987387,7987387,0.0,0.0,0,0
fe80::ccdd:c01:7f77:fe04,ff02::1:2,546,547,17,7065392,4,0,344,0,86,86,86,0.0,0,0,0.0,0.0,48.688028,0.56614,2355130.666667,1508570.830984,3993642,1023775,7065392,2355130.666667,1508570.830984,3993642,1023775,0,0.0,0.0,0,0,0,0,0,0,192,0,0.56614,0.0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,4,344,0,0,0,0,4,86,7065392,0.0,7065392,7065392,0.0,0.0,0,0
10.120.105.198,8.8.8.8,56308,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60756,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,57595,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,59006,53,6,0,1,0,66,0,66,66,66,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,52,0,0,0,66,66,66,0.0,0.0,0,1,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,1,66,0,0,65535,0,0,66,0.0,0.0,0,0,0.0,0.0,0,0
10.120.108.38,224.0.0.22,0,0,2,0,1,0,54,0,54,54,54,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,1,54,0,0,0,0,0,54,0.0,0.0,0,0,0.0,0.0,0,0
10.120.111.109,224.0.0.251,5353,5353,17,921949,5,0,481,0,119,81,96.2,20.813457,0,0,0.0,0.0,521.720833,5.423293,230487.25,460647.224817,921458,0,921949,230487.25,460647.224817,921458,0,0,0.0,0.0,0,0,0,0,0,0,140,0,5.423293,0.0,81,119,96.2,20.813457,433.2,0,0,0,0,0,0,0,0,0.0,96.2,96.2,0.0,0,0,0,0,0,0,5,481,0,0,0,0,5,81,921949,0.0,921949,921949,0.0,0.0,0,0
10.120.111.109,224.0.0.252,60351,5355,17,409856,2,0,150,0,75,75,75,0.0,0,0,0.0,0.0,365.982199,4.879763,409856,0.0,409856,409856,409856,409856,0.0,409856,409856,0,0.0,0.0,0,0,0,0,0,0,56,0,4.879763,0.0,75,75,75,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75,75,0.0,0,0,0,0,0,0,2,150,0,0,0,0,2,75,409856,0.0,409856,409856,0.0,0.0,0,0
10.120.111.109,239.255.255.250,51762,3702,17,818956,4,0,4512,0,1128,1128,1128,0.0,0,0,0.0,0.0,5509.453499,4.884267,272985.333333,156181.264114,409446,102645,818956,272985.333333,156181.264114,409446,102645,0,0.0,0.0,0,0,0,0,0,0,112,0,4.884267,0.0,1128,1128,1128,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1128,1128,0.0,0,0,0,0,0,0,4,4512,0,0,0,0,4,1128,818956,0.0,818956,818956,0.0,0.0,0,0
10.120.108.17,224.0.0.252,51168,5355,17,409257,2,0,148,0,74,74,74,0.0,0,0,0.0,0.0,361.630956,4.886905,409257,0.0,409257,409257,409257,409257,0.0,409257,409257,0,0.0,0.0,0,0,0,0,0,0,56,0,4.886905,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,2,148,0,0,0,0,2,74,409257,0.0,409257,409257,0.0,0.0,0,0
10.120.111.109,239.255.255.250,59492,1900,17,6040640,3,0,537,0,179,179,179,0.0,0,0,0.0,0.0,88.897865,0.496636,3020320,73095.042185,3072006,2968634,6040640,3020320,73095.042185,3072006,2968634,0,0.0,0.0,0,0,0,0,0,0,84,0,0.496636,0.0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,3,537,0,0,0,0,3,179,6040640,0.0,6040640,6040640,0.0,0.0,0,0
fe80::943a:adac:5ee3:4f83,ff02::1:2,546,547,17,6963076,4,0,680,0,170,170,170,0.0,0,0,0.0,0.0,97.657989,0.574459,2321025.333333,1554082.137322,3993495,921492,6963076,2321025.333333,1554082.137322,3993495,921492,0,0.0,0.0,0,0,0,0,0,0,192,0,0.574459,0.0,170,170,170,0.0,0.0,0,0,0,0,0,0,0,0,0.0,170,170,0.0,0,0,0,0,0,0,4,680,0,0,0,0,4,170,6963076,0.0,6963076,6963076,0.0,0.0,0,0
10.120.109.9,224.0.0.22,0,0,2,920976,2,0,108,0,54,54,54,0.0,0,0,0.0,0.0,117.266899,2.171609,920976,0.0,920976,920976,920976,920976,0.0,920976,920976,0,0.0,0.0,0,0,0,0,0,0,48,0,2.171609,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,2,108,0,0,0,0,0,54,920976,0.0,920976,920976,0.0,0.0,0,0
10.120.101.173,224.0.0.22,0,0,2,613745,2,0,108,0,54,54,54,0.0,0,0,0.0,0.0,175.968847,3.258682,613745,0.0,613745,613745,613745,613745,0.0,613745,613745,0,0.0,0.0,0,0,0,0,0,0,48,0,3.258682,0.0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,2,108,0,0,0,0,0,54,613745,0.0,613745,613745,0.0,0.0,0,0
10.120.101.250,224.0.0.22,0,0,2,0,1,0,54,0,54,54,54,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,1,54,0,0,0,0,0,54,0.0,0.0,0,0,0.0,0.0,0,0
10.120.100.92,224.0.0.252,57147,5355,17,409938,2,0,148,0,74,74,74,0.0,0,0,0.0,0.0,361.030205,4.878787,409938,0.0,409938,409938,409938,409938,0.0,409938,409938,0,0.0,0.0,0,0,0,0,0,0,56,0,4.878787,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,2,148,0,0,0,0,2,74,409938,0.0,409938,409938,0.0,0.0,0,0
fe80::5d3:fbcb:df0f:c08f,ff02::1:2,546,547,17,6963338,4,0,480,0,120,120,120,0.0,0,0,0.0,0.0,68.932457,0.574437,2321112.666667,1520461.777893,3994082,1023451,6963338,2321112.666667,1520461.777893,3994082,1023451,0,0.0,0.0,0,0,0,0,0,0,192,0,0.574437,0.0,120,120,120,0.0,0.0,0,0,0,0,0,0,0,0,0.0,120,120,0.0,0,0,0,0,0,0,4,480,0,0,0,0,4,120,6963338,0.0,6963338,6963338,0.0,0.0,0,0
10.120.105.198,8.8.8.8,56096,53,17,8034237,3,0,237,0,79,79,79,0.0,0,0,0.0,0.0,29.498756,0.373402,4017118.5,10375.3778,4024455,4009782,8034237,4017118.5,10375.3778,4024455,4009782,0,0.0,0.0,0,0,0,0,0,0,84,0,0.373402,0.0,79,79,79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79,79,0.0,0,0,0,0,0,0,3,237,0,0,0,0,3,79,8034237,0.0,8034237,8034237,0.0,0.0,0,0
10.120.105.198,8.8.8.8,57244,53,17,8034180,3,0,234,0,78,78,78,0.0,0,0,0.0,0.0,29.125561,0.373405,4017090,10448.209799,4024478,4009702,8034180,4017090,10448.209799,4024478,4009702,0,0.0,0.0,0,0,0,0,0,0,84,0,0.373405,0.0,78,78,78,0.0,0.0,0,0,0,0,0,0,0,0,0.0,78,78,0.0,0,0,0,0,0,0,3,234,0,0,0,0,3,78,8034180,0.0,8034180,8034180,0.0,0.0,0,0
10.120.105.198,8.8.8.8,57604,53,17,4010162,2,0,140,0,70,70,70,0.0,0,0,0.0,0.0,34.911308,0.498733,4010162,0.0,4010162,4010162,4010162,4010162,0.0,4010162,4010162,0,0.0,0.0,0,0,0,0,0,0,56,0,0.498733,0.0,70,70,70,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70,70,0.0,0,0,0,0,0,0,2,140,0,0,0,0,2,70,4010162,0.0,4010162,4010162,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57604,53,17,4010164,2,0,140,0,70,70,70,0.0,0,0,0.0,0.0,34.91129,0.498733,4010164,0.0,4010164,4010164,4010164,4010164,0.0,4010164,4010164,0,0.0,0.0,0,0,0,0,0,0,56,0,0.498733,0.0,70,70,70,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70,70,0.0,0,0,0,0,0,0,2,140,0,0,0,0,2,70,4010164,0.0,4010164,4010164,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60959,53,17,8033842,3,0,318,0,106,106,106,0.0,0,0,0.0,0.0,39.582556,0.37342,4016921,11663.019249,4025168,4008674,8033842,4016921,11663.019249,4025168,4008674,0,0.0,0.0,0,0,0,0,0,0,84,0,0.37342,0.0,106,106,106,0.0,0.0,0,0,0,0,0,0,0,0,0.0,106,106,0.0,0,0,0,0,0,0,3,318,0,0,0,0,3,106,8033842,0.0,8033842,8033842,0.0,0.0,0,0
10.120.105.198,8.8.8.8,63270,53,17,8033617,3,0,243,0,81,81,81,0.0,0,0,0.0,0.0,30.247895,0.373431,4016808.5,11837.674624,4025179,4008438,8033617,4016808.5,11837.674624,4025179,4008438,0,0.0,0.0,0,0,0,0,0,0,84,0,0.373431,0.0,81,81,81,0.0,0.0,0,0,0,0,0,0,0,0,0.0,81,81,0.0,0,0,0,0,0,0,3,243,0,0,0,0,3,81,8033617,0.0,8033617,8033617,0.0,0.0,0,0
10.120.105.198,8.8.8.8,60754,53,17,8032545,3,0,228,0,76,76,76,0.0,0,0,0.0,0.0,28.384528,0.373481,4016272.5,10645.492591,4023800,4008745,8032545,4016272.5,10645.492591,4023800,4008745,0,0.0,0.0,0,0,0,0,0,0,84,0,0.373481,0.0,76,76,76,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76,76,0.0,0,0,0,0,0,0,3,228,0,0,0,0,3,76,8032545,0.0,8032545,8032545,0.0,0.0,0,0
10.120.105.198,8.8.8.8,58165,53,17,8031709,3,0,222,0,74,74,74,0.0,0,0,0.0,0.0,27.640444,0.37352,4015854.5,10248.09858,4023101,4008608,8031709,4015854.5,10248.09858,4023101,4008608,0,0.0,0.0,0,0,0,0,0,0,84,0,0.37352,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,3,222,0,0,0,0,3,74,8031709,0.0,8031709,8031709,0.0,0.0,0,0
10.120.104.101,224.0.0.251,5353,5353,17,0,1,0,119,0,119,119,119,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,119,119,119,0.0,0.0,0,0,0,0,0,0,0,0,0.0,119,119,0.0,0,0,0,0,0,0,1,119,0,0,0,0,1,119,0.0,0.0,0,0,0.0,0.0,0,0
fe80::6c1b:31ff:fec3:7b64,ff02::fb,5353,5353,17,0,1,0,139,0,139,139,139,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,48,0,0,0,139,139,139,0.0,0.0,0,0,0,0,0,0,0,0,0.0,139,139,0.0,0,0,0,0,0,0,1,139,0,0,0,0,1,139,0.0,0.0,0,0,0.0,0.0,0,0
::,ff02::1:ff0f:c08f,0,0,58,0,1,0,78,0,78,78,78,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,78,78,78,0.0,0.0,0,0,0,0,0,0,0,0,0.0,78,78,0.0,0,0,0,0,0,0,1,78,0,0,0,0,0,78,0.0,0.0,0,0,0.0,0.0,0,0
fe80::5d3:fbcb:df0f:c08f,ff02::2,0,0,58,4095517,2,0,132,0,70,62,66,5.656854,0,0,0.0,0.0,32.230363,0.488339,4095517,0.0,4095517,4095517,4095517,4095517,0.0,4095517,4095517,0,0.0,0.0,0,0,0,0,0,0,80,0,0.488339,0.0,62,70,66,5.656854,32.0,0,0,0,0,0,0,0,0,0.0,66,66,0.0,0,0,0,0,0,0,2,132,0,0,0,0,0,62,4095517,0.0,4095517,4095517,0.0,0.0,0,0
fe80::ccdd:c01:7f77:fe04,ff02::1,0,0,58,0,1,0,86,0,86,86,86,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0,0,86,86,86,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86,86,0.0,0,0,0,0,0,0,1,86,0,0,0,0,0,86,0.0,0.0,0,0,0.0,0.0,0,0
10.120.108.17,224.0.0.252,51990,5355,17,409752,2,0,148,0,74,74,74,0.0,0,0,0.0,0.0,361.194088,4.881001,409752,0.0,409752,409752,409752,409752,0.0,409752,409752,0,0.0,0.0,0,0,0,0,0,0,56,0,4.881001,0.0,74,74,74,0.0,0.0,0,0,0,0,0,0,0,0,0.0,74,74,0.0,0,0,0,0,0,0,2,148,0,0,0,0,2,74,409752,0.0,409752,409752,0.0,0.0,0,0
10.120.105.198,8.8.8.8,62729,53,17,4025318,2,0,152,0,76,76,76,0.0,0,0,0.0,0.0,37.760992,0.496855,4025318,0.0,4025318,4025318,4025318,4025318,0.0,4025318,4025318,0,0.0,0.0,0,0,0,0,0,0,56,0,0.496855,0.0,76,76,76,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76,76,0.0,0,0,0,0,0,0,2,152,0,0,0,0,2,76,4025318,0.0,4025318,4025318,0.0,0.0,0,0
10.120.105.198,8.8.8.8,65467,53,17,4024294,2,0,160,0,80,80,80,0.0,0,0,0.0,0.0,39.758527,0.496982,4024294,0.0,4024294,4024294,4024294,4024294,0.0,4024294,4024294,0,0.0,0.0,0,0,0,0,0,0,56,0,0.496982,0.0,80,80,80,0.0,0.0,0,0,0,0,0,0,0,0,0.0,80,80,0.0,0,0,0,0,0,0,2,160,0,0,0,0,2,80,4024294,0.0,4024294,4024294,0.0,0.0,0,0
10.120.111.109,224.0.0.252,59044,5355,17,0,1,0,75,0,75,75,75,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,75,75,75,0.0,0.0,0,0,0,0,0,0,0,0,0.0,75,75,0.0,0,0,0,0,0,0,1,75,0,0,0,0,1,75,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,51434,53,17,4011279,2,0,170,0,85,85,85,0.0,0,0,0.0,0.0,42.380498,0.498594,4011279,0.0,4011279,4011279,4011279,4011279,0.0,4011279,4011279,0,0.0,0.0,0,0,0,0,0,0,56,0,0.498594,0.0,85,85,85,0.0,0.0,0,0,0,0,0,0,0,0,0.0,85,85,0.0,0,0,0,0,0,0,2,170,0,0,0,0,2,85,4011279,0.0,4011279,4011279,0.0,0.0,0,0
10.120.110.73,224.0.0.22,0,0,2,0,1,0,54,0,54,54,54,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,1,54,0,0,0,0,0,54,0.0,0.0,0,0,0.0,0.0,0,0
10.120.111.74,239.255.255.250,59857,1900,17,5939177,3,0,537,0,179,179,179,0.0,0,0,0.0,0.0,90.416568,0.50512,2969588.5,144742.636789,3071937,2867240,5939177,2969588.5,144742.636789,3071937,2867240,0,0.0,0.0,0,0,0,0,0,0,84,0,0.50512,0.0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,3,537,0,0,0,0,3,179,5939177,0.0,5939177,5939177,0.0,0.0,0,0
10.120.113.220,239.255.255.250,37011,1900,17,0,1,0,167,0,167,167,167,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,167,167,167,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167,167,0.0,0,0,0,0,0,0,1,167,0,0,0,0,1,167,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,53317,53,17,4024303,2,0,186,0,93,93,93,0.0,0,0,0.0,0.0,46.219184,0.49698,4024303,0.0,4024303,4024303,4024303,4024303,0.0,4024303,4024303,0,0.0,0.0,0,0,0,0,0,0,56,0,0.49698,0.0,93,93,93,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93,93,0.0,0,0,0,0,0,0,2,186,0,0,0,0,2,93,4024303,0.0,4024303,4024303,0.0,0.0,0,0
10.120.97.72,224.0.0.22,0,0,2,0,1,0,54,0,54,54,54,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,0,0,0,54,54,54,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54,54,0.0,0,0,0,0,0,0,1,54,0,0,0,0,0,54,0.0,0.0,0,0,0.0,0.0,0,0
10.120.100.92,239.255.255.250,62529,1900,17,0,1,0,179,0,179,179,179,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,179,179,179,0.0,0.0,0,0,0,0,0,0,0,0,0.0,179,179,0.0,0,0,0,0,0,0,1,179,0,0,0,0,1,179,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,57244,53,17,7026283,4,0,312,0,78,78,78,0.0,0,0,0.0,0.0,44.404702,0.569291,2342094.333333,1528414.341112,4009929,1008381,7026283,2342094.333333,1528414.341112,4009929,1008381,0,0.0,0.0,0,0,0,0,0,0,112,0,0.569291,0.0,78,78,78,0.0,0.0,0,0,0,0,0,0,0,0,0.0,78,78,0.0,0,0,0,0,0,0,4,312,0,0,0,0,4,78,7026283,0.0,7026283,7026283,0.0,0.0,0,0
10.120.105.198,8.8.4.4,56096,53,17,7026241,4,0,316,0,79,79,79,0.0,0,0,0.0,0.0,44.974261,0.569294,2342080.333333,1528463.467764,4009997,1008381,7026241,2342080.333333,1528463.467764,4009997,1008381,0,0.0,0.0,0,0,0,0,0,0,112,0,0.569294,0.0,79,79,79,0.0,0.0,0,0,0,0,0,0,0,0,0.0,79,79,0.0,0,0,0,0,0,0,4,316,0,0,0,0,4,79,7026241,0.0,7026241,7026241,0.0,0.0,0,0
10.120.105.198,8.8.8.8,57443,53,17,0,1,0,72,0,72,72,72,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,72,72,72,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72,72,0.0,0,0,0,0,0,0,1,72,0,0,0,0,1,72,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.8.8,64084,53,17,0,1,0,72,0,72,72,72,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,0,0,0,72,72,72,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72,72,0.0,0,0,0,0,0,0,1,72,0,0,0,0,1,72,0.0,0.0,0,0,0.0,0.0,0,0
10.120.105.198,8.8.4.4,63270,53,17,7026123,4,0,324,0,81,81,81,0.0,0,0,0.0,0.0,46.113625,0.569304,2342041,1527108.180754,4008534,1009635,7026123,2342041,1527108.180754,4008534,1009635,0,0.0,0.0,0,0,0,0,0,0,112,0,0.569304,0.0,81,81,81,0.0,0.0,0,0,0,0,0,0,0,0,0.0,81,81,0.0,0,0,0,0,0,0,4,324,0,0,0,0,4,81,7026123,0.0,7026123,7026123,0.0,0.0,0,0
